index,workclass,education,marital.status,occupation,cluster
14386,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,0
14387,Private,Assoc-voc,Divorced,Exec-managerial,0
14388,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,0
14389,Private,Some-college,Married-civ-spouse,Transport-moving,0
14390,Private,HS-grad,Married-civ-spouse,Sales,0
14391,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,0
14392,State-gov,HS-grad,Never-married,Sales,0
14393,Private,11th,Married-civ-spouse,Craft-repair,0
14394,Self-emp-inc,Bachelors,Never-married,Adm-clerical,1
14395,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
14397,Private,Bachelors,Married-spouse-absent,Craft-repair,0
14399,Private,Some-college,Never-married,Adm-clerical,1
14400,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,0
14401,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
14402,Private,7th-8th,Married-civ-spouse,Craft-repair,0
14403,Private,11th,Separated,Adm-clerical,1
14404,Private,11th,Never-married,Sales,1
14405,Private,Some-college,Separated,Exec-managerial,1
14406,Private,Bachelors,Divorced,Sales,0
14407,Private,HS-grad,Divorced,Machine-op-inspct,0
14408,Private,HS-grad,Divorced,Handlers-cleaners,0
14409,Private,HS-grad,Divorced,Adm-clerical,0
14410,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
14411,Private,Some-college,Married-civ-spouse,Craft-repair,0
14412,State-gov,Some-college,Married-spouse-absent,Other-service,1
14413,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,0
14414,Private,Bachelors,Divorced,Adm-clerical,1
14415,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14417,Private,HS-grad,Separated,Other-service,0
14418,Private,11th,Never-married,Farming-fishing,1
14419,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14420,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
14421,Private,HS-grad,Married-civ-spouse,Tech-support,0
14422,Private,HS-grad,Married-civ-spouse,Other-service,0
14423,Private,Masters,Never-married,Prof-specialty,1
14424,State-gov,HS-grad,Married-civ-spouse,Other-service,0
14425,Federal-gov,Masters,Never-married,Exec-managerial,1
14426,Private,Assoc-voc,Married-civ-spouse,Craft-repair,0
14427,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,0
14428,Private,11th,Never-married,Machine-op-inspct,1
14429,Private,HS-grad,Divorced,Adm-clerical,0
14430,Private,Doctorate,Never-married,Prof-specialty,1
14433,Private,Some-college,Never-married,Adm-clerical,1
14434,Private,Bachelors,Divorced,Prof-specialty,0
14435,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14436,Local-gov,Assoc-acdm,Never-married,Adm-clerical,1
14437,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,0
14438,Private,HS-grad,Divorced,Other-service,0
14439,State-gov,Some-college,Never-married,Adm-clerical,1
14440,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14441,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,0
14442,Private,Bachelors,Never-married,Adm-clerical,1
14443,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,1
14444,Private,HS-grad,Never-married,Craft-repair,0
14445,Private,Bachelors,Never-married,Handlers-cleaners,1
14446,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,0
14447,Private,Some-college,Divorced,Other-service,1
14448,Private,Some-college,Married-civ-spouse,Craft-repair,0
14449,Private,Masters,Married-civ-spouse,Exec-managerial,0
14450,Private,HS-grad,Never-married,Craft-repair,0
14451,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14452,State-gov,10th,Never-married,Other-service,1
14453,Private,HS-grad,Divorced,Craft-repair,0
14454,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,0
14455,Private,11th,Never-married,Machine-op-inspct,1
14456,Private,Some-college,Never-married,Tech-support,1
14457,Private,Masters,Married-civ-spouse,Exec-managerial,0
14458,Private,Bachelors,Never-married,Adm-clerical,1
14459,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14460,State-gov,HS-grad,Divorced,Adm-clerical,0
14462,Private,Some-college,Never-married,Tech-support,1
14463,Private,10th,Never-married,Other-service,1
14465,State-gov,12th,Married-civ-spouse,Other-service,0
14466,Private,HS-grad,Married-civ-spouse,Farming-fishing,0
14467,Private,Assoc-voc,Divorced,Prof-specialty,0
14468,State-gov,Masters,Married-civ-spouse,Exec-managerial,0
14469,Private,HS-grad,Never-married,Adm-clerical,1
14470,State-gov,Masters,Married-civ-spouse,Exec-managerial,0
14471,Local-gov,Masters,Married-civ-spouse,Exec-managerial,0
14472,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,0
14473,Private,HS-grad,Never-married,Machine-op-inspct,0
14474,Private,HS-grad,Never-married,Machine-op-inspct,0
14475,Private,Bachelors,Never-married,Sales,1
14476,Private,9th,Married-civ-spouse,Craft-repair,0
14477,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
14478,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,0
14479,Private,HS-grad,Never-married,Adm-clerical,1
14480,Federal-gov,HS-grad,Separated,Machine-op-inspct,0
14482,Private,Bachelors,Divorced,Sales,0
14483,Private,HS-grad,Never-married,Farming-fishing,0
14484,Private,Some-college,Married-civ-spouse,Adm-clerical,1
14485,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
14486,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,0
14487,Private,Some-college,Never-married,Adm-clerical,1
14488,Private,Some-college,Married-civ-spouse,Prof-specialty,0
14489,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,0
14490,Private,Bachelors,Never-married,Prof-specialty,1
14491,Private,Some-college,Divorced,Craft-repair,0
14492,Private,HS-grad,Never-married,Transport-moving,0
14493,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,1
14494,Private,7th-8th,Married-civ-spouse,Prof-specialty,0
14495,Private,Some-college,Married-civ-spouse,Craft-repair,0
14496,Private,HS-grad,Widowed,Other-service,0
14497,Private,Bachelors,Separated,Exec-managerial,0
14498,Private,Some-college,Married-civ-spouse,Other-service,0
14499,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,0
14500,Private,Some-college,Never-married,Sales,1
14501,State-gov,Some-college,Divorced,Adm-clerical,1
14502,Private,HS-grad,Divorced,Adm-clerical,0
14503,Self-emp-inc,9th,Married-civ-spouse,Adm-clerical,0
14504,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,0
14505,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
14506,Private,Masters,Never-married,Exec-managerial,1
14507,Private,HS-grad,Divorced,Other-service,0
14508,Local-gov,Some-college,Married-civ-spouse,Protective-serv,0
14509,Private,Some-college,Never-married,Other-service,1
14510,Private,Some-college,Married-civ-spouse,Sales,0
14511,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14512,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,0
14513,Private,Bachelors,Never-married,Adm-clerical,1
14514,Private,Some-college,Never-married,Exec-managerial,1
14515,Private,HS-grad,Separated,Handlers-cleaners,0
14516,Private,Bachelors,Never-married,Prof-specialty,1
14517,Local-gov,Some-college,Married-civ-spouse,Protective-serv,0
14518,Private,Bachelors,Married-spouse-absent,Transport-moving,0
14519,Self-emp-not-inc,1st-4th,Widowed,Other-service,0
14520,Private,10th,Never-married,Machine-op-inspct,1
14521,Private,Some-college,Married-civ-spouse,Prof-specialty,0
14522,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
14523,Private,Masters,Married-civ-spouse,Exec-managerial,0
14524,Private,Masters,Married-civ-spouse,Exec-managerial,0
14525,Private,HS-grad,Never-married,Craft-repair,0
14526,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,0
14527,Private,10th,Married-civ-spouse,Machine-op-inspct,0
14528,Local-gov,Masters,Never-married,Prof-specialty,1
14529,Local-gov,Masters,Married-civ-spouse,Prof-specialty,0
14530,Private,Assoc-acdm,Separated,Prof-specialty,0
14531,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,0
14533,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,0
14534,Private,Some-college,Married-civ-spouse,Tech-support,0
14535,Local-gov,Masters,Married-civ-spouse,Prof-specialty,0
14536,Private,Some-college,Never-married,Handlers-cleaners,1
14537,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,0
14538,Private,12th,Married-civ-spouse,Transport-moving,0
14539,Private,HS-grad,Divorced,Exec-managerial,0
14540,Private,Bachelors,Never-married,Sales,1
14541,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14542,State-gov,Some-college,Divorced,Adm-clerical,1
14543,Private,HS-grad,Never-married,Handlers-cleaners,0
14544,Private,Some-college,Separated,Other-service,1
14546,Private,Some-college,Married-civ-spouse,Protective-serv,0
14547,Private,Bachelors,Divorced,Prof-specialty,0
14548,State-gov,10th,Married-civ-spouse,Other-service,0
14549,Private,Some-college,Divorced,Other-service,1
14550,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14551,Private,Masters,Married-civ-spouse,Prof-specialty,0
14552,Private,1st-4th,Married-civ-spouse,Craft-repair,0
14553,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0
14554,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14555,Private,Assoc-voc,Married-civ-spouse,Craft-repair,0
14556,Private,Some-college,Married-civ-spouse,Sales,0
14557,Private,10th,Married-civ-spouse,Transport-moving,0
14558,Private,Masters,Never-married,Exec-managerial,1
14559,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14560,Private,Assoc-voc,Divorced,Adm-clerical,1
14561,Private,7th-8th,Divorced,Handlers-cleaners,0
14562,Private,HS-grad,Separated,Adm-clerical,0
14563,Private,Assoc-acdm,Never-married,Adm-clerical,1
14564,Federal-gov,Some-college,Married-civ-spouse,Other-service,0
14565,Private,Some-college,Divorced,Adm-clerical,1
14566,Federal-gov,Some-college,Divorced,Protective-serv,1
14567,Private,Bachelors,Never-married,Prof-specialty,1
14568,Self-emp-inc,Some-college,Widowed,Sales,1
14569,Private,Some-college,Divorced,Tech-support,1
14570,Private,HS-grad,Never-married,Craft-repair,0
14571,Private,Some-college,Separated,Exec-managerial,1
14572,Private,Some-college,Never-married,Other-service,1
14573,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
14574,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,0
14575,Private,Some-college,Married-civ-spouse,Sales,0
14576,Private,HS-grad,Never-married,Other-service,0
14577,Private,Masters,Married-civ-spouse,Exec-managerial,0
14578,Private,12th,Divorced,Protective-serv,0
14579,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0
14580,Private,5th-6th,Married-civ-spouse,Transport-moving,0
14581,Local-gov,Masters,Never-married,Prof-specialty,1
14582,Private,HS-grad,Divorced,Transport-moving,0
14583,Private,Assoc-voc,Never-married,Sales,1
14584,Private,Some-college,Married-civ-spouse,Exec-managerial,0
14585,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,0
14586,Private,Bachelors,Divorced,Prof-specialty,0
14587,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14588,Private,HS-grad,Married-civ-spouse,Sales,0
14589,Private,HS-grad,Married-civ-spouse,Sales,0
14590,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
14591,State-gov,Some-college,Married-civ-spouse,Adm-clerical,1
14592,Private,Assoc-voc,Divorced,Adm-clerical,1
14593,Private,HS-grad,Married-AF-spouse,Craft-repair,0
14594,Private,Doctorate,Married-civ-spouse,Prof-specialty,0
14595,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
14596,Private,HS-grad,Never-married,Farming-fishing,0
14597,Private,Some-college,Divorced,Sales,1
14598,Self-emp-inc,10th,Widowed,Transport-moving,0
14599,Private,10th,Never-married,Other-service,1
14600,Private,Some-college,Divorced,Adm-clerical,1
14601,Local-gov,HS-grad,Married-civ-spouse,Other-service,0
14602,Private,Bachelors,Married-civ-spouse,Farming-fishing,0
14603,Private,Masters,Married-civ-spouse,Exec-managerial,0
14604,Private,Some-college,Married-civ-spouse,Transport-moving,0
14605,Private,HS-grad,Never-married,Other-service,0
14606,Federal-gov,Bachelors,Married-civ-spouse,Sales,0
14607,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14608,State-gov,Bachelors,Never-married,Prof-specialty,1
14609,Self-emp-inc,HS-grad,Never-married,Sales,0
14610,Private,5th-6th,Never-married,Machine-op-inspct,1
14612,State-gov,HS-grad,Widowed,Exec-managerial,0
14613,Private,Some-college,Never-married,Exec-managerial,1
14614,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,0
14615,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0
14616,Private,HS-grad,Never-married,Other-service,0
14617,Private,11th,Married-civ-spouse,Machine-op-inspct,0
14618,State-gov,HS-grad,Never-married,Adm-clerical,1
14619,Private,Bachelors,Never-married,Sales,1
14620,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14621,Private,HS-grad,Divorced,Craft-repair,0
14622,Private,Some-college,Divorced,Machine-op-inspct,1
14623,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,0
14624,Private,HS-grad,Divorced,Exec-managerial,0
14625,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,0
14626,Private,Some-college,Married-civ-spouse,Adm-clerical,1
14627,Private,HS-grad,Never-married,Adm-clerical,1
14628,Private,11th,Divorced,Farming-fishing,0
14629,Private,Bachelors,Married-civ-spouse,Other-service,0
14630,Self-emp-not-inc,Masters,Never-married,Prof-specialty,1
14631,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,0
14632,Private,HS-grad,Never-married,Craft-repair,0
14633,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
14634,Private,Some-college,Divorced,Adm-clerical,1
14635,Private,5th-6th,Widowed,Machine-op-inspct,0
14636,Private,HS-grad,Divorced,Adm-clerical,0
14637,Private,Some-college,Divorced,Adm-clerical,1
14638,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14639,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14640,Private,Some-college,Married-civ-spouse,Adm-clerical,1
14641,Local-gov,Assoc-voc,Widowed,Prof-specialty,0
14642,Local-gov,Some-college,Divorced,Craft-repair,0
14643,State-gov,Assoc-acdm,Divorced,Other-service,0
14644,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14645,Private,Assoc-voc,Never-married,Other-service,1
14646,Private,1st-4th,Married-spouse-absent,Other-service,0
14647,Private,HS-grad,Never-married,Other-service,0
14648,Local-gov,Some-college,Married-civ-spouse,Protective-serv,0
14649,Local-gov,Masters,Married-civ-spouse,Prof-specialty,0
14650,Private,HS-grad,Married-civ-spouse,Other-service,0
14651,Private,Bachelors,Never-married,Adm-clerical,1
14652,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,0
14653,Private,HS-grad,Divorced,Machine-op-inspct,0
14654,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14655,Private,Prof-school,Never-married,Prof-specialty,1
14656,Private,HS-grad,Never-married,Sales,0
14657,Private,HS-grad,Never-married,Other-service,0
14658,Private,Bachelors,Never-married,Prof-specialty,1
14659,Private,Bachelors,Never-married,Exec-managerial,1
14660,Private,Bachelors,Never-married,Exec-managerial,1
14661,Local-gov,Masters,Married-civ-spouse,Exec-managerial,0
14662,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,0
14663,Private,HS-grad,Never-married,Craft-repair,0
14664,Private,HS-grad,Never-married,Transport-moving,0
14665,Private,Some-college,Married-civ-spouse,Exec-managerial,0
14666,Local-gov,Masters,Married-civ-spouse,Prof-specialty,0
14667,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,0
14670,Private,9th,Married-civ-spouse,Machine-op-inspct,0
14671,State-gov,Some-college,Never-married,Farming-fishing,1
14672,Private,Some-college,Divorced,Handlers-cleaners,1
14673,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,0
14674,Private,10th,Married-civ-spouse,Other-service,0
14675,Local-gov,Bachelors,Divorced,Protective-serv,0
14676,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,0
14677,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,0
14678,Private,Some-college,Never-married,Adm-clerical,1
14680,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
14681,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
14682,Private,Some-college,Divorced,Other-service,1
14683,Private,HS-grad,Married-spouse-absent,Tech-support,0
14684,Private,10th,Married-civ-spouse,Other-service,0
14685,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,0
14686,Private,Some-college,Separated,Exec-managerial,1
14688,Private,Some-college,Married-civ-spouse,Handlers-cleaners,0
14689,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,0
14690,Private,HS-grad,Divorced,Sales,0
14691,Private,Some-college,Never-married,Sales,1
14692,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,0
14693,Private,Some-college,Married-civ-spouse,Other-service,0
14694,Federal-gov,Bachelors,Never-married,Prof-specialty,1
14695,Private,Some-college,Divorced,Adm-clerical,1
14696,Private,HS-grad,Married-civ-spouse,Craft-repair,0
14697,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14698,Private,Assoc-voc,Never-married,Adm-clerical,1
14699,Self-emp-not-inc,HS-grad,Never-married,Other-service,0
14700,Private,HS-grad,Divorced,Exec-managerial,0
14701,Private,Bachelors,Married-civ-spouse,Sales,0
14702,Private,Bachelors,Never-married,Adm-clerical,1
14703,Private,11th,Married-civ-spouse,Transport-moving,0
14704,Private,9th,Married-civ-spouse,Machine-op-inspct,0
14705,Private,HS-grad,Never-married,Craft-repair,0
14706,Private,Assoc-acdm,Never-married,Craft-repair,0
14707,State-gov,Bachelors,Never-married,Exec-managerial,1
14708,Private,Some-college,Divorced,Adm-clerical,1
14709,Local-gov,Masters,Divorced,Prof-specialty,0
14710,Private,11th,Never-married,Protective-serv,1
14711,Private,Some-college,Divorced,Handlers-cleaners,1
14712,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,1
14713,Local-gov,HS-grad,Married-spouse-absent,Farming-fishing,0
14714,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14715,Private,HS-grad,Married-civ-spouse,Transport-moving,0
14716,Private,5th-6th,Never-married,Machine-op-inspct,1
14717,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,0
14718,Private,Some-college,Married-civ-spouse,Handlers-cleaners,0
14719,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,0
14720,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,0
14722,Private,HS-grad,Married-civ-spouse,Sales,0
14723,Private,HS-grad,Married-civ-spouse,Other-service,0
14724,Federal-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,0
14725,Private,10th,Divorced,Other-service,0
14726,State-gov,HS-grad,Married-civ-spouse,Protective-serv,0
14727,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,0
